BioProject;Run;SampleName;Height;Date;Substrate;Species;PlantPhenotype;Location;Environment;Treatment;Type;Plot;TreeID;Substrat
PRJNA718425;SRR14117881;Bff_25;NA;Autumn 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117880;Bff_26;NA;Autumn 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117879;Bff_27;NA;Autumn 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117877;Bff_28;NA;Autumn 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117876;Bff_29;NA;Autumn 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117862;Bff_3;NA;Spring 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117875;Bff_30;NA;Autumn 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117874;Bff_31;NA;Autumn 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117873;Bff_32;NA;Autumn 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117861;Bff_4;NA;Spring 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117860;Bff_5;NA;Spring 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117859;Bff_6;NA;Spring 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117858;Bff_7;NA;Spring 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117890;Bff_8;NA;Spring 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117895;Byl_18;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117894;Byl_19;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117893;Byl_20;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117892;Byl_21;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117913;Bas_11;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117944;Bas_14;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117933;Bas_15;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117916;Bas_18;NA;Autumn 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117915;Bas_19;NA;Autumn 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117914;Bas_20;NA;Autumn 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117912;Bas_21;NA;Autumn 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117911;Bas_22;NA;Autumn 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117910;Bas_23;NA;Autumn 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117922;Bas_4;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117921;Bas_5;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117920;Bas_6;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117919;Bas_7;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117918;Bas_8;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117917;Bas_9;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117923;Bff_17;NA;Autumn 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117941;Byl_1;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117940;Byl_10;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117939;Byl_11;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117938;Byl_12;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117937;Byl_13;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117936;Byl_14;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117935;Byl_15;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117934;Byl_16;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117932;Byl_17;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117931;Byl_2;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117949;Byl_27;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117948;Byl_28;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117947;Byl_29;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117930;Byl_3;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117946;Byl_30;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117945;Byl_31;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117943;Byl_32;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117942;Byl_33;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117929;Byl_4;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117928;Byl_5;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117927;Byl_6;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117926;Byl_7;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117925;Byl_8;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117924;Byl_9;NA;Spring 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117958;Bas_1;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117957;Bas_10;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117956;Bas_3;NA;Spring 2020;Leaves;Arundinaria spanostachya ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117955;Bff_9;NA;Spring 2020;Leaves;Fargesia ferax ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117954;Byl_22;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117953;Byl_23;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117952;Byl_24;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117951;Byl_25;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA718425;SRR14117950;Byl_26;NA;Autumn 2020;Leaves;Yushania lineolate ;NA;China:Yaan;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA867490;SRR21049977;L1;NA;Summer 2019;Leaf endophyte;Huperzia serrata;NA;China: hunan;Greenhouse;NA;NA;NA;NA;NA
PRJNA867490;SRR21049976;L2;NA;Summer 2019;Leaf endophyte;Huperzia serrata;NA;China: hunan;Greenhouse;NA;NA;NA;NA;NA
PRJNA867490;SRR21049975;L3;NA;Summer 2019;Leaf endophyte;Huperzia serrata;NA;China: hunan;Greenhouse;NA;NA;NA;NA;NA
PRJNA867490;SRR21049974;R1;NA;Summer 2019;Root endophyte;Huperzia serrata;NA;China: hunan;Greenhouse;NA;NA;NA;NA;NA
PRJNA867490;SRR21049973;R2;NA;Summer 2019;Root endophyte;Huperzia serrata;NA;China: hunan;Greenhouse;NA;NA;NA;NA;NA
PRJNA867490;SRR21049972;R3;NA;Summer 2019;Root endophyte;Huperzia serrata;NA;China: hunan;Greenhouse;NA;NA;NA;NA;NA
PRJNA867490;SRR21049971;S1;NA;Summer 2019;Stem endophyte;Huperzia serrata;NA;China: hunan;Greenhouse;NA;NA;NA;NA;NA
PRJNA867490;SRR21049970;S2;NA;Summer 2019;Stem endophyte;Huperzia serrata;NA;China: hunan;Greenhouse;NA;NA;NA;NA;NA
PRJNA867490;SRR21049969;S3;NA;Summer 2019;Stem endophyte;Huperzia serrata;NA;China: hunan;Greenhouse;NA;NA;NA;NA;NA
PRJNA290145;SRR2106855;BC100;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106856;BC100;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106857;BC101;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106858;BC101;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106859;BC102;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106860;BC102;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106861;BC103;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106862;BC103;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106864;BC104;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106865;BC104;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106866;BC105;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106867;BC105;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106868;BC106;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106869;BC106;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106870;BC107;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106871;BC107;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106872;BC108;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106885;BC108;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106886;BC109;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106887;BC109;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106889;BC110;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106890;BC110;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106891;BC111;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106892;BC111;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106893;BC112;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106898;BC112;NA;Autumn 2014;Moss;Pterigynandrum filiforme;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106899;BC113;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106900;BC113;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106901;BC114;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106902;BC114;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106903;BC115;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106904;BC115;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106905;BC116;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106906;BC116;NA;Autumn 2014;Lichen;Lobaria pulmonaria;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106907;BC117;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106908;BC117;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106909;BC118;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106910;BC118;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106911;BC119;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
PRJNA290145;SRR2106912;BC119;NA;Autumn 2014;Bark;Acer pseudoplatanus;NA;Austria:Johnsbach;Temperate Forest;NA;NA;NA;NA;NA
